name,path
view_sidebar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_sidebar.svg
fact_check,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fact_check.svg
do_disturb_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/do_disturb_off.svg
insights,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/insights.svg
spoke,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/spoke.svg
perm_contact_calendar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/perm_contact_calendar.svg
door_sliding,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/door_sliding.svg
cleaning_services,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cleaning_services.svg
error_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/error_outline.svg
grid_3x3,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/grid_3x3.svg
remove_red_eye,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/remove_red_eye.svg
satellite_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/satellite_alt.svg
dirty_lens,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/dirty_lens.svg
traffic,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/traffic.svg
vpn_key,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vpn_key.svg
casino,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/casino.svg
mark_unread_chat_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/mark_unread_chat_alt.svg
waving_hand,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/waving_hand.svg
html,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/html.svg
sensors,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sensors.svg
fast_forward,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fast_forward.svg
assessment,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assessment.svg
battery_charging_full,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/battery_charging_full.svg
circle_notifications,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/circle_notifications.svg
check_box_outline_blank,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/check_box_outline_blank.svg
exit_to_app,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/exit_to_app.svg
battery_5_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/battery_5_bar.svg
play_arrow,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/play_arrow.svg
near_me,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/near_me.svg
desktop_mac,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/desktop_mac.svg
sports_score,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_score.svg
drive_file_rename_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/drive_file_rename_outline.svg
electric_car,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/electric_car.svg
filter_drama,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_drama.svg
local_printshop,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/local_printshop.svg
music_note,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/music_note.svg
message,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/message.svg
wifi_tethering_error,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wifi_tethering_error.svg
sos,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sos.svg
photo_size_select_small,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/photo_size_select_small.svg
piano,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/piano.svg
local_drink,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/local_drink.svg
visibility,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/visibility.svg
coffee,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/coffee.svg
escalator,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/escalator.svg
wb_auto,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wb_auto.svg
settings_input_component,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_input_component.svg
fluorescent,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fluorescent.svg
check_circle_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/check_circle_outline.svg
health_and_safety,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/health_and_safety.svg
personal_video,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/personal_video.svg
scoreboard,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/scoreboard.svg
flutter_dash,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flutter_dash.svg
new_releases,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/new_releases.svg
hdr_on_select,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hdr_on_select.svg
source,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/source.svg
edgesensor_low,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/edgesensor_low.svg
games,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/games.svg
try,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/try.svg
filter_alt_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_alt_off.svg
join_inner,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/join_inner.svg
military_tech,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/military_tech.svg
electrical_services,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/electrical_services.svg
turned_in,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/turned_in.svg
bus_alert,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/bus_alert.svg
hourglass_top,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hourglass_top.svg
thermostat_auto,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/thermostat_auto.svg
exposure_neg_1,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/exposure_neg_1.svg
raw_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/raw_off.svg
grade,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/grade.svg
settings_applications,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_applications.svg
video_chat,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/video_chat.svg
u_turn_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/u_turn_left.svg
image,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/image.svg
gps_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/gps_off.svg
assistant,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assistant.svg
laptop,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/laptop.svg
short_text,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/short_text.svg
settings_input_antenna,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_input_antenna.svg
system_update_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/system_update_alt.svg
flag_circle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flag_circle.svg
published_with_changes,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/published_with_changes.svg
arrow_right_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_right_alt.svg
density_large,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/density_large.svg
my_location,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/my_location.svg
class,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/class.svg
no_encryption_gmailerrorred,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/no_encryption_gmailerrorred.svg
stars,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stars.svg
code_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/code_off.svg
note_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/note_alt.svg
build_circle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/build_circle.svg
directions_walk,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions_walk.svg
crop_free,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_free.svg
euro_symbol,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/euro_symbol.svg
keyboard_tab,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_tab.svg
lte_plus_mobiledata,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lte_plus_mobiledata.svg
shop_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/shop_2.svg
warning_amber,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/warning_amber.svg
perm_identity,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/perm_identity.svg
2mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/2mp.svg
view_compact,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_compact.svg
thumb_up_off_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/thumb_up_off_alt.svg
auto_fix_normal,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/auto_fix_normal.svg
monochrome_photos,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/monochrome_photos.svg
u_turn_right,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/u_turn_right.svg
handyman,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/handyman.svg
rotate_90_degrees_cw,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rotate_90_degrees_cw.svg
screen_rotation,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/screen_rotation.svg
sports_football,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_football.svg
forward_30,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/forward_30.svg
replay_30,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/replay_30.svg
insert_chart_outlined,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/insert_chart_outlined.svg
filter_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_2.svg
inventory_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/inventory_2.svg
downhill_skiing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/downhill_skiing.svg
screenshot,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/screenshot.svg
bike_scooter,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/bike_scooter.svg
radio_button_unchecked,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/radio_button_unchecked.svg
departure_board,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/departure_board.svg
keyboard_hide,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_hide.svg
motion_photos_paused,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/motion_photos_paused.svg
compare,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/compare.svg
grid_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/grid_off.svg
7mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/7mp.svg
rowing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rowing.svg
local_see,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/local_see.svg
location_disabled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/location_disabled.svg
electric_bike,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/electric_bike.svg
deck,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/deck.svg
disabled_by_default,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/disabled_by_default.svg
spa,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/spa.svg
personal_injury,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/personal_injury.svg
keyboard_capslock,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_capslock.svg
how_to_vote,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/how_to_vote.svg
stadium,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stadium.svg
person_4,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/person_4.svg
south_west,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/south_west.svg
hide_source,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hide_source.svg
battery_4_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/battery_4_bar.svg
remember_me,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/remember_me.svg
network_wifi_1_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/network_wifi_1_bar.svg
help_center,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/help_center.svg
density_medium,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/density_medium.svg
brightness_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/brightness_2.svg
multiple_stop,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/multiple_stop.svg
switch_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/switch_left.svg
animation,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/animation.svg
pregnant_woman,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/pregnant_woman.svg
boy,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/boy.svg
notifications_none,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/notifications_none.svg
broadcast_on_personal,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/broadcast_on_personal.svg
draw,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/draw.svg
phone_forwarded,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/phone_forwarded.svg
6k,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/6k.svg
apps_outage,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/apps_outage.svg
dock,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/dock.svg
content_cut,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/content_cut.svg
add_shopping_cart,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_shopping_cart.svg
sticky_note_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sticky_note_2.svg
cookie,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cookie.svg
medical_information,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/medical_information.svg
timer_3_select,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/timer_3_select.svg
timer,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/timer.svg
login,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/login.svg
get_app,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/get_app.svg
south_america,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/south_america.svg
battery_1_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/battery_1_bar.svg
gpp_good,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/gpp_good.svg
replay_circle_filled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/replay_circle_filled.svg
sync_disabled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sync_disabled.svg
more_horiz,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/more_horiz.svg
dataset,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/dataset.svg
stroller,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stroller.svg
manage_history,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/manage_history.svg
where_to_vote,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/where_to_vote.svg
rule,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rule.svg
mosque,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/mosque.svg
storage,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/storage.svg
play_disabled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/play_disabled.svg
ramen_dining,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/ramen_dining.svg
chalet,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/chalet.svg
text_rotation_none,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/text_rotation_none.svg
add_photo_alternate,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_photo_alternate.svg
home,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/home.svg
swap_calls,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/swap_calls.svg
layers,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/layers.svg
align_horizontal_right,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/align_horizontal_right.svg
lyrics,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lyrics.svg
insert_link,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/insert_link.svg
atm,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/atm.svg
settings_system_daydream,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_system_daydream.svg
file_present,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/file_present.svg
assignment_returned,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assignment_returned.svg
model_training,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/model_training.svg
switch_camera,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/switch_camera.svg
lightbulb,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lightbulb.svg
verified,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/verified.svg
celebration,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/celebration.svg
radio_button_checked,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/radio_button_checked.svg
settings_power,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_power.svg
brightness_5,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/brightness_5.svg
sign_language,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sign_language.svg
backpack,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/backpack.svg
drag_indicator,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/drag_indicator.svg
logout,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/logout.svg
credit_card,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/credit_card.svg
call_received,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/call_received.svg
border_right,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/border_right.svg
media_bluetooth_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/media_bluetooth_off.svg
border_top,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/border_top.svg
file_copy,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/file_copy.svg
sports_gymnastics,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_gymnastics.svg
save_as,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/save_as.svg
disabled_visible,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/disabled_visible.svg
crop_7_5,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_7_5.svg
vertical_align_center,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vertical_align_center.svg
home_max,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/home_max.svg
text_rotate_up,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/text_rotate_up.svg
format_quote,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_quote.svg
fire_truck,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fire_truck.svg
data_thresholding,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/data_thresholding.svg
festival,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/festival.svg
favorite_border,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/favorite_border.svg
padding,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/padding.svg
search_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/search_off.svg
speaker_notes,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/speaker_notes.svg
thumb_down,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/thumb_down.svg
movie,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/movie.svg
phone_paused,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/phone_paused.svg
screen_share,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/screen_share.svg
auto_awesome,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/auto_awesome.svg
fiber_smart_record,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fiber_smart_record.svg
edit_attributes,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/edit_attributes.svg
business,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/business.svg
interpreter_mode,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/interpreter_mode.svg
logo_dev,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/logo_dev.svg
psychology,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/psychology.svg
local_florist,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/local_florist.svg
open_in_full,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/open_in_full.svg
surfing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/surfing.svg
airline_seat_legroom_reduced,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/airline_seat_legroom_reduced.svg
not_accessible,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/not_accessible.svg
sip,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sip.svg
7k_plus,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/7k_plus.svg
signal_cellular_connected_no_internet_0_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/signal_cellular_connected_no_internet_0_bar.svg
video_stable,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/video_stable.svg
sailing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sailing.svg
webhook,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/webhook.svg
lte_mobiledata,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lte_mobiledata.svg
percent,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/percent.svg
support,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/support.svg
hot_tub,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hot_tub.svg
severe_cold,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/severe_cold.svg
directions_transit_filled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions_transit_filled.svg
dataset_linked,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/dataset_linked.svg
hotel,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hotel.svg
fire_hydrant_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fire_hydrant_alt.svg
light,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/light.svg
assistant_photo,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assistant_photo.svg
tty,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/tty.svg
touch_app,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/touch_app.svg
toys,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/toys.svg
arrow_back_ios,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_back_ios.svg
bloodtype,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/bloodtype.svg
access_time_filled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/access_time_filled.svg
playlist_add,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/playlist_add.svg
auto_awesome_motion,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/auto_awesome_motion.svg
adjust,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/adjust.svg
shower,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/shower.svg
format_color_fill,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_color_fill.svg
swipe_right_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/swipe_right_alt.svg
2k,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/2k.svg
text_format,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/text_format.svg
call_missed_outgoing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/call_missed_outgoing.svg
swap_horiz,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/swap_horiz.svg
keyboard_arrow_right,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_arrow_right.svg
donut_small,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/donut_small.svg
nature,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/nature.svg
currency_lira,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/currency_lira.svg
front_hand,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/front_hand.svg
person_add,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/person_add.svg
arrow_forward,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_forward.svg
swipe,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/swipe.svg
account_balance,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/account_balance.svg
screen_lock_rotation,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/screen_lock_rotation.svg
settings_suggest,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_suggest.svg
settings_accessibility,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_accessibility.svg
add_chart,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_chart.svg
account_tree,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/account_tree.svg
volume_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/volume_off.svg
child_care,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/child_care.svg
repeat_one,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/repeat_one.svg
format_textdirection_r_to_l,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_textdirection_r_to_l.svg
label_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/label_off.svg
rate_review,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rate_review.svg
kebab_dining,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/kebab_dining.svg
chair,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/chair.svg
g_translate,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/g_translate.svg
collections,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/collections.svg
announcement,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/announcement.svg
headphones,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/headphones.svg
link_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/link_off.svg
format_color_text,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_color_text.svg
no_transfer,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/no_transfer.svg
data_object,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/data_object.svg
free_breakfast,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/free_breakfast.svg
app_settings_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/app_settings_alt.svg
play_circle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/play_circle.svg
format_list_numbered,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_list_numbered.svg
lunch_dining,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lunch_dining.svg
attach_email,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/attach_email.svg
forward_to_inbox,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/forward_to_inbox.svg
